"action","record_type","libid","serial_title","nlm_unique_id","holdings_format","begin_volume","end_volume","begin_year","end_year","issns","currently_received","retention_policy","limited_retention_period","limited_retention_type","embargo_period","has_epub_ahead_of_print","has_supplements","ignore_warnings","last_modified"
"","HOLDING","MAUTUF","The Psychiatric quarterly","NLM_0376465","Electronic","","","","","0033-2720 (Print), 1573-6709 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1927","","","","","","","","","","",""
"","HOLDING","MAUTUF","The Psychiatric quarterly","NLM_0376465","Print","","","","","0033-2720 (Print), 1573-6709 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1997","2004","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychiatric services (Washington, D.C.)","NLM_9502838","Print","","","","","1075-2730 (Print), 1557-9700 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-21"
"","RANGE","","","","","49","57","1998","2006","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychiatry","NLM_0376470","Print","","","","","0033-2747 (Print), 1943-281X (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-08"
"","RANGE","","","","","18","72","1955","2009","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychiatry digest","NLM_7805834","Print","","","","","0033-2771 (Print)","No","Permanently Retained","0","Years","0","No","No","Yes","2023-Aug-08"
"","RANGE","","","","","24","38","1934","1977","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychiatry in medicine","NLM_0365601","Print","","","","","0033-278X (Print)","No","Permanently Retained","0","Years","0","No","No","Yes","2018-Oct-12"
"","RANGE","","","","","1","3","1970","1973","","","","","","","","","",""
"","HOLDING","MAUTUF","The Psychoanalytic quarterly","NLM_0226661","Electronic","","","","","0033-2828 (Print), 2167-4086 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1932","2008","","","","","","","","","",""
"","HOLDING","MAUTUF","The Psychoanalytic quarterly","NLM_0226661","Print","","","","","0033-2828 (Print), 2167-4086 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-08"
"","RANGE","","","","","1","4","1932","1935","","","","","","","","","",""
"","RANGE","","","","","6","18","1937","1949","","","","","","","","","",""
"","RANGE","","","","","24","91","1955","2022","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychological abstracts","NLM_0207512","Print","","","","","0033-2887 (Print)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","25","","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychological issues","NLM_0376474","Print","","","","","0048-5748 (Print)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychopharmacologia","NLM_7609417","Electronic","","","","","","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1959","1976","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychopharmacology","NLM_7608025","Electronic","","","","","0033-3158 (Print), 1432-2072 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1976","","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychopharmacology","NLM_7608025","Print","","","","","0033-3158 (Print), 1432-2072 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2022-Oct-21"
"","RANGE","","","","","129","176","1997","2004","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychopharmacology bulletin","NLM_0101123","Print","","","","","2472-2448 (Electronic), 0048-5764 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-08"
"","RANGE","","","","","5","34","1966","1998","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychopharmacology Service Center bulletin","NLM_7505919","Print","","","","","0376-0162 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1961","1964","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychosomatic medicine","NLM_0376505","Print","","","","","0033-3174 (Print), 1534-7796 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-09"
"","RANGE","","","","","1","76","1939","2014","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychosomatics","NLM_0376506","Print","","","","","0033-3182 (Print), 1545-7206 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-09"
"","RANGE","","","","","40","53","1999","2012","","","","","","","","","",""
"","HOLDING","MAUTUF","Psychotherapy (Chicago, Ill.)","NLM_2984829R","Print","","","","","0033-3204 (Print), 1939-1536 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-08"
"","RANGE","","","","","1","4","1963","1967","","","","","","","","","",""
"","RANGE","","","","","6","28","1969","1991","","","","","","","","","",""
"","RANGE","","","","","30","51","1993","2014","","","","","","","","","",""
"","HOLDING","MAUTUF","Public health nutrition","NLM_9808463","Print","","","","","1368-9800 (Print), 1475-2727 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","3","15","2000","2012","","","","","","","","","",""
"","HOLDING","MAUTUF","Public health reports (Washington, D.C. : 1896)","NLM_0433021","Electronic","","","","","0094-6214 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1896","1970","","","","","","","","","",""
"","HOLDING","MAUTUF","Public health reports (Washington, D.C. : 1974)","NLM_9716844","Electronic","","","","","0033-3549 (Print), 1468-2877 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1974","","","","","","","","","","",""
"","HOLDING","MAUTUF","QDT yearbook","NLM_9113823","Print","","","","","0896-6532 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","12","13","","","","","","","","","","","",""
"","HOLDING","MAUTUF","QJM : monthly journal of the Association of Physicians","NLM_9438285","Electronic","","","","","1460-2393 (Electronic), 1460-2725 (Print)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1995","","","","","","","","","","",""
"","HOLDING","MAUTUF","QJM : monthly journal of the Association of Physicians","NLM_9438285","Print","","","","","1460-2393 (Electronic), 1460-2725 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","87","93","1994","2000","","","","","","","","","",""
"","HOLDING","MAUTUF","Quality management in health care","NLM_9306156","Electronic","","","","","1063-8628 (Print), 1550-5154 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1992","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Quarterly cumulative index medicus","NLM_59520800R","Print","","","","","","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","25","58","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Quarterly journal of experimental physiology and cognate medical sciences","NLM_0404466","Print","","","","","0033-5541 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-09"
"","RANGE","","","","","43","65","1958","1980","","","","","","","","","",""
"","HOLDING","MAUTUF","Quarterly journal of experimental physiology (Cambridge, England)","NLM_8206873","Electronic","","","","","0144-8757 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-09"
"","RANGE","","","","","66","74","1981","1989","","","","","","","","","",""
"","HOLDING","MAUTUF","The Quarterly journal of medicine","NLM_0401027","Print","","","","","0033-5622 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-09"
"","RANGE","","","","","1","87","1907","1993","","","","","","","","","",""
"","HOLDING","MAUTUF","The Quarterly journal of microscopical science","NLM_0061353","Print","","","","","0370-2952 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-09"
"","RANGE","","","","","100","106","1959","1965","","","","","","","","","",""
"","HOLDING","MAUTUF","Quarterly journal of studies on alcohol","NLM_7503879","Print","","","","","0033-5649 (Print), 1946-7214 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-09"
"","RANGE","","","","","1","1","1940","1941","","","","","","","","","",""
"","RANGE","","","","","3","17","1942","1956","","","","","","","","","",""
"","RANGE","","","","","21","35","1960","1974","","","","","","","","","",""
"","HOLDING","MAUTUF","The Quarterly of the National Dental Association, Inc","NLM_7507414","Print","","","","","0163-5565 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-09"
"","RANGE","","","","","19","39","1972","1981","","","","","","","","","",""
"","HOLDING","MAUTUF","Quarterly review of obstetrics and gynecology","NLM_60020540R","Print","","","","","0096-9230 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","5","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Quarterly review of surgery","NLM_60020110R","Print","","","","","","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-10"
"","RANGE","","","","","3","4","1945","1946","","","","","","","","","",""
"","RANGE","","","","","6","6","1948","1948","","","","","","","","","",""
"","HOLDING","MAUTUF","Quarterly review of surgery, obstetrics and gynecology","NLM_60020130R","Print","","","","","0096-543X (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","10","11","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Quintessence international (Berlin, Germany : 1985)","NLM_0342677","Electronic","","","","","0033-6572 (Print), 1936-7163 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1994","","","","","","","","","","",""
"","HOLDING","MAUTUF","Quintessence international (Berlin, Germany : 1985)","NLM_0342677","Print","","","","","0033-6572 (Print), 1936-7163 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-14"
"","RANGE","","","","","16","43","1985","2012","","","","","","","","","",""
"","HOLDING","MAUTUF","Quintessence international, dental digest","NLM_101281344","Print","","","","","","No","Permanently Retained","0","Years","0","No","No","Yes","2023-Aug-14"
"","RANGE","","","","","1","15","1970","1984","","","","","","","","","",""
"","HOLDING","MAUTUF","Quintessence of dental technology","NLM_7706832","Print","","","","","0362-0913 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","11","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Quintessence of dental technology (Lombard, Ill. : 1990)","NLM_9113822","Print","","","","","1060-1341 (Print)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","15","","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Radiation research","NLM_0401245","Electronic","","","","","0033-7587 (Print), 1938-5404 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1954","","","","","","","","","","",""
"","HOLDING","MAUTUF","Radiation research","NLM_0401245","Print","","","","","0033-7587 (Print), 1938-5404 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2023-Aug-10"
"","RANGE","","","","","167","184","2007","2015","","","","","","","","","",""
"","RANGE","","","","","196","","2021","","","","","","","","","","",""
"","HOLDING","MAUTUF","Radiographics : a review publication of the Radiological Society of North America, Inc","NLM_8302501","Print","","","","","0271-5333 (Print), 1527-1323 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-14"
"","RANGE","","","","","34","39","2014","2019","","","","","","","","","",""
"","RANGE","","","","","41","42","2021","2022","","","","","","","","","",""
"","HOLDING","MAUTUF","Radiologic clinics of North America","NLM_0123703","Electronic","","","","","0033-8389 (Print), 1557-8275 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1998","","","","","","","","","","",""
"","HOLDING","MAUTUF","Radiologic clinics of North America","NLM_0123703","Print","","","","","0033-8389 (Print), 1557-8275 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","49","1963","2011","","","","","","","","","",""
"","HOLDING","MAUTUF","Radiology","NLM_0401260","Print","","","","","0033-8419 (Print), 1527-1315 (Electronic)","No","Permanently Retained","0","Years","0","No","No","No","2023-Aug-14"
"","RANGE","","","","","40","225","1943","2002","","","","","","","","","",""
"","RANGE","","","","","230","302","2004","2022","","","","","","","","","",""
"","HOLDING","MAUTUF","Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology","NLM_8407192","Electronic","","","","","0167-8140 (Print), 1879-0887 (Electronic)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1995","","","","","","","","","","",""
"","HOLDING","MAUTUF","Real living with multiple sclerosis","NLM_101165316","Electronic","","","","","1079-4220 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","","","1996","1999","","","","","","","","","",""
"","HOLDING","MAUTUF","Recent advances in biological psychiatry","NLM_0213316","Print","","","","","0376-2122 (Print)","No","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","2","10","","","","","","","","","","","",""
"","HOLDING","MAUTUF","Recent advances in blood coagulation","NLM_7609857","Print","","","","","0143-6740 (Print)","Yes","Permanently Retained","0","Years","0","No","No","No","2018-Oct-12"
"","RANGE","","","","","1","","","","","","","","","","","","",""
